,order_item_id,order_id,calendar_id,delivery_id,customer_id,promotion_id,order_number,status,payment_method,product_id,amount_without_vat,cost_without_vat,discount_without_vat,gross_profit_without_vat
5928,5929,929,41,4,44,,ORD_929,Out for delivery,Electronic bank transfer,1,22,27,0.0,-5.0
5929,5930,930,283,66,45,,ORD_930,Shipment departed from the facility,Cash,78,91,13,0.0,78.0
5930,5931,930,283,66,45,,ORD_930,Shipment departed from the facility,Cash,43,43,14,0.0,29.0
5931,5932,930,283,66,45,,ORD_930,Shipment departed from the facility,Cash,39,72,15,0.0,57.0
5932,5933,930,283,66,45,,ORD_930,Shipment departed from the facility,Cash,38,92,11,0.0,81.0
5933,5934,930,283,66,45,,ORD_930,Shipment departed from the facility,Cash,54,80,30,0.0,50.0
5934,5935,930,283,66,45,,ORD_930,Shipment departed from the facility,Cash,63,94,20,0.0,74.0
5935,5936,930,283,66,45,,ORD_930,Shipment departed from the facility,Cash,88,87,16,0.0,71.0
5936,5937,930,283,66,45,,ORD_930,Shipment departed from the facility,Cash,23,78,24,0.0,54.0
5937,5938,931,124,15,10,,ORD_931,Out for delivery,Mobile payment,87,79,8,0.0,71.0
5938,5939,931,124,15,10,,ORD_931,Out for delivery,Mobile payment,46,86,12,0.0,74.0
5939,5940,931,124,15,10,,ORD_931,Out for delivery,Mobile payment,17,75,5,0.0,70.0
5940,5941,931,124,15,10,,ORD_931,Out for delivery,Mobile payment,45,32,18,0.0,14.0
5941,5942,931,124,15,10,,ORD_931,Out for delivery,Mobile payment,38,92,11,0.0,81.0
5942,5943,931,124,15,10,,ORD_931,Out for delivery,Mobile payment,73,39,29,0.0,10.0
5943,5944,931,124,15,10,,ORD_931,Out for delivery,Mobile payment,26,38,10,0.0,28.0
5944,5945,931,124,15,10,,ORD_931,Out for delivery,Mobile payment,87,79,8,0.0,71.0
5945,5946,931,124,15,10,,ORD_931,Out for delivery,Mobile payment,49,38,15,0.0,23.0
5946,5947,932,102,3,28,,ORD_932,In transit,Electronic bank transfer,17,75,5,0.0,70.0
5947,5948,932,102,3,28,,ORD_932,In transit,Electronic bank transfer,63,94,20,0.0,74.0
5948,5949,932,102,3,28,,ORD_932,In transit,Electronic bank transfer,31,29,8,0.0,21.0
5949,5950,932,102,3,28,,ORD_932,In transit,Electronic bank transfer,92,30,18,0.0,12.0
5950,5951,932,102,3,28,,ORD_932,In transit,Electronic bank transfer,13,33,19,0.0,14.0
5951,5952,932,102,3,28,,ORD_932,In transit,Electronic bank transfer,2,76,27,0.0,49.0
5952,5953,932,102,3,28,,ORD_932,In transit,Electronic bank transfer,12,45,17,0.0,28.0
5953,5954,932,102,3,28,,ORD_932,In transit,Electronic bank transfer,18,44,6,0.0,38.0
5954,5955,932,102,3,28,,ORD_932,In transit,Electronic bank transfer,58,79,6,0.0,73.0
5955,5956,932,102,3,28,,ORD_932,In transit,Electronic bank transfer,67,58,9,0.0,49.0
5956,5957,932,102,3,28,,ORD_932,In transit,Electronic bank transfer,55,47,15,0.0,32.0
5957,5958,933,50,56,28,,ORD_933,Out for delivery,Mobile payment,66,68,2,0.0,66.0
5958,5959,933,50,56,28,,ORD_933,Out for delivery,Mobile payment,93,80,8,0.0,72.0
5959,5960,933,50,56,28,,ORD_933,Out for delivery,Mobile payment,35,63,6,0.0,57.0
5960,5961,933,50,56,28,,ORD_933,Out for delivery,Mobile payment,8,58,2,0.0,56.0
5961,5962,933,50,56,28,,ORD_933,Out for delivery,Mobile payment,97,45,10,0.0,35.0
5962,5963,933,50,56,28,,ORD_933,Out for delivery,Mobile payment,59,21,13,0.0,8.0
5963,5964,934,254,30,57,,ORD_934,In transit,Mobile payment,53,40,27,0.0,13.0
5964,5965,934,254,30,57,,ORD_934,In transit,Mobile payment,36,36,13,0.0,23.0
5965,5966,934,254,30,57,,ORD_934,In transit,Mobile payment,1,22,27,0.0,-5.0
5966,5967,934,254,30,57,,ORD_934,In transit,Mobile payment,19,46,27,0.0,19.0
5967,5968,934,254,30,57,,ORD_934,In transit,Mobile payment,67,58,9,0.0,49.0
5968,5969,934,254,30,57,,ORD_934,In transit,Mobile payment,11,54,23,0.0,31.0
5969,5970,934,254,30,57,,ORD_934,In transit,Mobile payment,91,87,14,0.0,73.0
5970,5971,934,254,30,57,,ORD_934,In transit,Mobile payment,21,98,14,0.0,84.0
5971,5972,935,89,65,99,,ORD_935,Delivered,Debit card,4,42,20,0.0,22.0
5972,5973,935,89,65,99,,ORD_935,Delivered,Debit card,66,68,2,0.0,66.0
5973,5974,935,89,65,99,,ORD_935,Delivered,Debit card,10,96,23,0.0,73.0
5974,5975,936,421,72,43,,ORD_936,In transit,Electronic bank transfer,32,64,26,0.0,38.0
5975,5976,936,421,72,43,,ORD_936,In transit,Electronic bank transfer,23,78,24,0.0,54.0
5976,5977,936,421,72,43,,ORD_936,In transit,Electronic bank transfer,73,39,29,0.0,10.0
5977,5978,936,421,72,43,,ORD_936,In transit,Electronic bank transfer,91,87,14,0.0,73.0
5978,5979,937,136,45,77,,ORD_937,Out for delivery,Cash,94,48,18,0.0,30.0
5979,5980,937,136,45,77,,ORD_937,Out for delivery,Cash,93,80,8,0.0,72.0
5980,5981,937,136,45,77,,ORD_937,Out for delivery,Cash,56,33,16,0.0,17.0
5981,5982,937,136,45,77,,ORD_937,Out for delivery,Cash,95,73,1,0.0,72.0
5982,5983,938,42,88,99,,ORD_938,In transit,Credit card,81,22,7,0.0,15.0
5983,5984,938,42,88,99,,ORD_938,In transit,Credit card,27,48,15,0.0,33.0
5984,5985,938,42,88,99,,ORD_938,In transit,Credit card,44,91,27,0.0,64.0
5985,5986,938,42,88,99,,ORD_938,In transit,Credit card,71,30,24,0.0,6.0
5986,5987,938,42,88,99,,ORD_938,In transit,Credit card,61,63,4,0.0,59.0
5987,5988,938,42,88,99,,ORD_938,In transit,Credit card,31,29,8,0.0,21.0
5988,5989,938,42,88,99,,ORD_938,In transit,Credit card,9,95,25,0.0,70.0
5989,5990,938,42,88,99,,ORD_938,In transit,Credit card,23,78,24,0.0,54.0
5990,5991,938,42,88,99,,ORD_938,In transit,Credit card,66,68,2,0.0,66.0
5991,5992,939,524,86,66,,ORD_939,Inbound,Debit card,55,47,15,0.0,32.0
5992,5993,939,524,86,66,,ORD_939,Inbound,Debit card,71,30,24,0.0,6.0
5993,5994,939,524,86,66,,ORD_939,Inbound,Debit card,25,75,10,0.0,65.0
5994,5995,939,524,86,66,,ORD_939,Inbound,Debit card,45,32,18,0.0,14.0
5995,5996,939,524,86,66,,ORD_939,Inbound,Debit card,11,54,23,0.0,31.0
5996,5997,939,524,86,66,,ORD_939,Inbound,Debit card,5,93,25,0.0,68.0
5997,5998,939,524,86,66,,ORD_939,Inbound,Debit card,58,79,6,0.0,73.0
5998,5999,940,658,67,55,,ORD_940,Shipment departed from the facility,Debit card,57,98,19,0.0,79.0
5999,6000,940,658,67,55,,ORD_940,Shipment departed from the facility,Debit card,67,58,9,0.0,49.0
6000,6001,940,658,67,55,,ORD_940,Shipment departed from the facility,Debit card,68,99,6,0.0,93.0
6001,6002,940,658,67,55,,ORD_940,Shipment departed from the facility,Debit card,30,52,18,0.0,34.0
6002,6003,940,658,67,55,,ORD_940,Shipment departed from the facility,Debit card,50,47,4,0.0,43.0
6003,6004,940,658,67,55,,ORD_940,Shipment departed from the facility,Debit card,48,90,21,0.0,69.0
6004,6005,940,658,67,55,,ORD_940,Shipment departed from the facility,Debit card,94,48,18,0.0,30.0
6005,6006,940,658,67,55,,ORD_940,Shipment departed from the facility,Debit card,92,30,18,0.0,12.0
6006,6007,940,658,67,55,,ORD_940,Shipment departed from the facility,Debit card,68,99,6,0.0,93.0
6007,6008,940,658,67,55,,ORD_940,Shipment departed from the facility,Debit card,8,58,2,0.0,56.0
6008,6009,941,203,41,10,,ORD_941,In transit,Electronic bank transfer,6,73,1,0.0,72.0
6009,6010,941,203,41,10,,ORD_941,In transit,Electronic bank transfer,35,63,6,0.0,57.0
6010,6011,941,203,41,10,,ORD_941,In transit,Electronic bank transfer,1,22,27,0.0,-5.0
6011,6012,942,50,100,28,,ORD_942,Out for delivery,Cash,42,58,29,0.0,29.0
6012,6013,942,50,100,28,,ORD_942,Out for delivery,Cash,46,86,12,0.0,74.0
6013,6014,942,50,100,28,,ORD_942,Out for delivery,Cash,45,32,18,0.0,14.0
6014,6015,942,50,100,28,,ORD_942,Out for delivery,Cash,37,98,24,0.0,74.0
6015,6016,942,50,100,28,,ORD_942,Out for delivery,Cash,64,82,24,0.0,58.0
6016,6017,942,50,100,28,,ORD_942,Out for delivery,Cash,6,73,1,0.0,72.0
6017,6018,942,50,100,28,,ORD_942,Out for delivery,Cash,13,33,19,0.0,14.0
6018,6019,943,437,69,10,,ORD_943,Inbound,Credit card,3,35,18,0.0,17.0
6019,6020,943,437,69,10,,ORD_943,Inbound,Credit card,55,47,15,0.0,32.0
6020,6021,943,437,69,10,,ORD_943,Inbound,Credit card,83,73,6,0.0,67.0
6021,6022,943,437,69,10,,ORD_943,Inbound,Credit card,9,95,25,0.0,70.0
6022,6023,943,437,69,10,,ORD_943,Inbound,Credit card,6,73,1,0.0,72.0
6023,6024,943,437,69,10,,ORD_943,Inbound,Credit card,3,35,18,0.0,17.0
6024,6025,943,437,69,10,,ORD_943,Inbound,Credit card,49,38,15,0.0,23.0
6025,6026,943,437,69,10,,ORD_943,Inbound,Credit card,45,32,18,0.0,14.0
6026,6027,943,437,69,10,,ORD_943,Inbound,Credit card,40,60,3,0.0,57.0
6027,6028,943,437,69,10,,ORD_943,Inbound,Credit card,40,60,3,0.0,57.0
6028,6029,943,437,69,10,,ORD_943,Inbound,Credit card,92,30,18,0.0,12.0
6029,6030,944,501,82,58,,ORD_944,Delivered,Mobile payment,2,76,27,0.0,49.0
6030,6031,944,501,82,58,,ORD_944,Delivered,Mobile payment,45,32,18,0.0,14.0
6031,6032,944,501,82,58,,ORD_944,Delivered,Mobile payment,57,98,19,0.0,79.0
6032,6033,944,501,82,58,,ORD_944,Delivered,Mobile payment,62,37,11,0.0,26.0
6033,6034,944,501,82,58,,ORD_944,Delivered,Mobile payment,23,78,24,0.0,54.0
6034,6035,944,501,82,58,,ORD_944,Delivered,Mobile payment,6,73,1,0.0,72.0
6035,6036,944,501,82,58,,ORD_944,Delivered,Mobile payment,85,27,21,0.0,6.0
6036,6037,944,501,82,58,,ORD_944,Delivered,Mobile payment,67,58,9,0.0,49.0
6037,6038,944,501,82,58,,ORD_944,Delivered,Mobile payment,41,68,2,0.0,66.0
6038,6039,944,501,82,58,,ORD_944,Delivered,Mobile payment,100,39,14,0.0,25.0
6039,6040,945,219,30,57,9.0,ORD_945,In transit,Cash,40,60,3,12.0,45.0
6040,6041,945,219,30,57,9.0,ORD_945,In transit,Cash,91,87,14,17.400000000000002,55.599999999999994
6041,6042,945,219,30,57,9.0,ORD_945,In transit,Cash,21,98,14,19.6,64.4
6042,6043,945,219,30,57,9.0,ORD_945,In transit,Cash,63,94,20,18.8,55.2
6043,6044,945,219,30,57,9.0,ORD_945,In transit,Cash,81,22,7,4.4,10.600000000000001
6044,6045,946,493,16,33,,ORD_946,Info received,Debit card,67,58,9,0.0,49.0
6045,6046,946,493,16,33,,ORD_946,Info received,Debit card,27,48,15,0.0,33.0
6046,6047,946,493,16,33,,ORD_946,Info received,Debit card,30,52,18,0.0,34.0
6047,6048,947,585,94,85,,ORD_947,In transit,Debit card,17,75,5,0.0,70.0
6048,6049,947,585,94,85,,ORD_947,In transit,Debit card,12,45,17,0.0,28.0
6049,6050,947,585,94,85,,ORD_947,In transit,Debit card,8,58,2,0.0,56.0
6050,6051,947,585,94,85,,ORD_947,In transit,Debit card,35,63,6,0.0,57.0
6051,6052,947,585,94,85,,ORD_947,In transit,Debit card,36,36,13,0.0,23.0
6052,6053,947,585,94,85,,ORD_947,In transit,Debit card,91,87,14,0.0,73.0
6053,6054,947,585,94,85,,ORD_947,In transit,Debit card,51,67,29,0.0,38.0
6054,6055,947,585,94,85,,ORD_947,In transit,Debit card,30,52,18,0.0,34.0
6055,6056,947,585,94,85,,ORD_947,In transit,Debit card,32,64,26,0.0,38.0
6056,6057,947,585,94,85,,ORD_947,In transit,Debit card,22,21,28,0.0,-7.0
6057,6058,948,448,17,28,,ORD_948,Shipment departed from the facility,Electronic bank transfer,53,40,27,0.0,13.0
6058,6059,948,448,17,28,,ORD_948,Shipment departed from the facility,Electronic bank transfer,1,22,27,0.0,-5.0
6059,6060,948,448,17,28,,ORD_948,Shipment departed from the facility,Electronic bank transfer,21,98,14,0.0,84.0
6060,6061,948,448,17,28,,ORD_948,Shipment departed from the facility,Electronic bank transfer,27,48,15,0.0,33.0
6061,6062,948,448,17,28,,ORD_948,Shipment departed from the facility,Electronic bank transfer,87,79,8,0.0,71.0
6062,6063,948,448,17,28,,ORD_948,Shipment departed from the facility,Electronic bank transfer,57,98,19,0.0,79.0
6063,6064,948,448,17,28,,ORD_948,Shipment departed from the facility,Electronic bank transfer,69,21,15,0.0,6.0
6064,6065,948,448,17,28,,ORD_948,Shipment departed from the facility,Electronic bank transfer,18,44,6,0.0,38.0
6065,6066,949,620,98,44,,ORD_949,In transit,Debit card,43,43,14,0.0,29.0
6066,6067,949,620,98,44,,ORD_949,In transit,Debit card,13,33,19,0.0,14.0
6067,6068,949,620,98,44,,ORD_949,In transit,Debit card,98,86,20,0.0,66.0
6068,6069,950,405,76,57,,ORD_950,In transit,Mobile payment,87,79,8,0.0,71.0
6069,6070,950,405,76,57,,ORD_950,In transit,Mobile payment,18,44,6,0.0,38.0
6070,6071,950,405,76,57,,ORD_950,In transit,Mobile payment,83,73,6,0.0,67.0
6071,6072,950,405,76,57,,ORD_950,In transit,Mobile payment,50,47,4,0.0,43.0
6072,6073,950,405,76,57,,ORD_950,In transit,Mobile payment,88,87,16,0.0,71.0
6073,6074,950,405,76,57,,ORD_950,In transit,Mobile payment,97,45,10,0.0,35.0
6074,6075,950,405,76,57,,ORD_950,In transit,Mobile payment,36,36,13,0.0,23.0
6075,6076,950,405,76,57,,ORD_950,In transit,Mobile payment,63,94,20,0.0,74.0
6076,6077,950,405,76,57,,ORD_950,In transit,Mobile payment,7,81,2,0.0,79.0
6077,6078,950,405,76,57,,ORD_950,In transit,Mobile payment,58,79,6,0.0,73.0
6078,6079,950,405,76,57,,ORD_950,In transit,Mobile payment,78,91,13,0.0,78.0
6079,6080,951,572,12,21,,ORD_951,In transit,Electronic bank transfer,3,35,18,0.0,17.0
6080,6081,951,572,12,21,,ORD_951,In transit,Electronic bank transfer,17,75,5,0.0,70.0
6081,6082,951,572,12,21,,ORD_951,In transit,Electronic bank transfer,7,81,2,0.0,79.0
6082,6083,951,572,12,21,,ORD_951,In transit,Electronic bank transfer,12,45,17,0.0,28.0
6083,6084,951,572,12,21,,ORD_951,In transit,Electronic bank transfer,85,27,21,0.0,6.0
6084,6085,951,572,12,21,,ORD_951,In transit,Electronic bank transfer,41,68,2,0.0,66.0
6085,6086,951,572,12,21,,ORD_951,In transit,Electronic bank transfer,13,33,19,0.0,14.0
6086,6087,951,572,12,21,,ORD_951,In transit,Electronic bank transfer,68,99,6,0.0,93.0
6087,6088,952,68,21,63,4.0,ORD_952,Info received,Electronic bank transfer,62,37,11,9.25,16.75
6088,6089,952,68,21,63,4.0,ORD_952,Info received,Electronic bank transfer,34,89,10,22.25,56.75
6089,6090,952,68,21,63,4.0,ORD_952,Info received,Electronic bank transfer,78,91,13,22.75,55.25
6090,6091,952,68,21,63,4.0,ORD_952,Info received,Electronic bank transfer,52,79,19,19.75,40.25
6091,6092,952,68,21,63,4.0,ORD_952,Info received,Electronic bank transfer,19,46,27,11.5,7.5
6092,6093,952,68,21,63,4.0,ORD_952,Info received,Electronic bank transfer,58,79,6,19.75,53.25
6093,6094,952,68,21,63,4.0,ORD_952,Info received,Electronic bank transfer,32,64,26,16.0,22.0
6094,6095,952,68,21,63,4.0,ORD_952,Info received,Electronic bank transfer,21,98,14,24.5,59.5
6095,6096,952,68,21,63,4.0,ORD_952,Info received,Electronic bank transfer,81,22,7,5.5,9.5
6096,6097,952,68,21,63,4.0,ORD_952,Info received,Electronic bank transfer,99,36,23,9.0,4.0
6097,6098,952,68,21,63,4.0,ORD_952,Info received,Electronic bank transfer,12,45,17,11.25,16.75
6098,6099,953,489,16,100,,ORD_953,Info received,Debit card,59,21,13,0.0,8.0
6099,6100,953,489,16,100,,ORD_953,Info received,Debit card,50,47,4,0.0,43.0
6100,6101,953,489,16,100,,ORD_953,Info received,Debit card,41,68,2,0.0,66.0
6101,6102,953,489,16,100,,ORD_953,Info received,Debit card,27,48,15,0.0,33.0
6102,6103,953,489,16,100,,ORD_953,Info received,Debit card,81,22,7,0.0,15.0
6103,6104,953,489,16,100,,ORD_953,Info received,Debit card,83,73,6,0.0,67.0
6104,6105,953,489,16,100,,ORD_953,Info received,Debit card,25,75,10,0.0,65.0
6105,6106,953,489,16,100,,ORD_953,Info received,Debit card,84,63,4,0.0,59.0
6106,6107,953,489,16,100,,ORD_953,Info received,Debit card,22,21,28,0.0,-7.0
6107,6108,954,169,41,98,,ORD_954,In transit,Debit card,40,60,3,0.0,57.0
6108,6109,954,169,41,98,,ORD_954,In transit,Debit card,12,45,17,0.0,28.0
6109,6110,954,169,41,98,,ORD_954,In transit,Debit card,17,75,5,0.0,70.0
6110,6111,954,169,41,98,,ORD_954,In transit,Debit card,9,95,25,0.0,70.0
6111,6112,954,169,41,98,,ORD_954,In transit,Debit card,32,64,26,0.0,38.0
6112,6113,954,169,41,98,,ORD_954,In transit,Debit card,84,63,4,0.0,59.0
6113,6114,954,169,41,98,,ORD_954,In transit,Debit card,82,93,23,0.0,70.0
6114,6115,954,169,41,98,,ORD_954,In transit,Debit card,89,40,15,0.0,25.0
6115,6116,954,169,41,98,,ORD_954,In transit,Debit card,31,29,8,0.0,21.0
6116,6117,955,705,93,11,,ORD_955,Info received,Cash,18,44,6,0.0,38.0
6117,6118,955,705,93,11,,ORD_955,Info received,Cash,20,96,13,0.0,83.0
6118,6119,955,705,93,11,,ORD_955,Info received,Cash,84,63,4,0.0,59.0
6119,6120,956,249,92,72,,ORD_956,Inbound,Mobile payment,90,73,23,0.0,50.0
6120,6121,956,249,92,72,,ORD_956,Inbound,Mobile payment,33,62,30,0.0,32.0
6121,6122,956,249,92,72,,ORD_956,Inbound,Mobile payment,93,80,8,0.0,72.0
6122,6123,956,249,92,72,,ORD_956,Inbound,Mobile payment,76,83,12,0.0,71.0
6123,6124,956,249,92,72,,ORD_956,Inbound,Mobile payment,74,42,5,0.0,37.0
6124,6125,956,249,92,72,,ORD_956,Inbound,Mobile payment,16,93,11,0.0,82.0
6125,6126,956,249,92,72,,ORD_956,Inbound,Mobile payment,15,98,30,0.0,68.0
6126,6127,957,444,88,61,,ORD_957,In transit,Cash,10,96,23,0.0,73.0
6127,6128,957,444,88,61,,ORD_957,In transit,Cash,19,46,27,0.0,19.0
6128,6129,957,444,88,61,,ORD_957,In transit,Cash,34,89,10,0.0,79.0
6129,6130,957,444,88,61,,ORD_957,In transit,Cash,72,46,19,0.0,27.0
6130,6131,957,444,88,61,,ORD_957,In transit,Cash,38,92,11,0.0,81.0
6131,6132,957,444,88,61,,ORD_957,In transit,Cash,9,95,25,0.0,70.0
6132,6133,957,444,88,61,,ORD_957,In transit,Cash,80,24,21,0.0,3.0
6133,6134,957,444,88,61,,ORD_957,In transit,Cash,7,81,2,0.0,79.0
6134,6135,958,657,62,68,,ORD_958,Out for delivery,Electronic bank transfer,77,20,18,0.0,2.0
6135,6136,958,657,62,68,,ORD_958,Out for delivery,Electronic bank transfer,38,92,11,0.0,81.0
6136,6137,958,657,62,68,,ORD_958,Out for delivery,Electronic bank transfer,52,79,19,0.0,60.0
6137,6138,958,657,62,68,,ORD_958,Out for delivery,Electronic bank transfer,48,90,21,0.0,69.0
6138,6139,958,657,62,68,,ORD_958,Out for delivery,Electronic bank transfer,60,90,29,0.0,61.0
6139,6140,958,657,62,68,,ORD_958,Out for delivery,Electronic bank transfer,86,100,7,0.0,93.0
6140,6141,959,529,100,23,,ORD_959,Out for delivery,Cash,73,39,29,0.0,10.0
6141,6142,959,529,100,23,,ORD_959,Out for delivery,Cash,55,47,15,0.0,32.0
6142,6143,959,529,100,23,,ORD_959,Out for delivery,Cash,63,94,20,0.0,74.0
6143,6144,959,529,100,23,,ORD_959,Out for delivery,Cash,67,58,9,0.0,49.0
6144,6145,959,529,100,23,,ORD_959,Out for delivery,Cash,4,42,20,0.0,22.0
6145,6146,959,529,100,23,,ORD_959,Out for delivery,Cash,47,64,19,0.0,45.0
6146,6147,960,495,61,39,,ORD_960,Delivered,Mobile payment,83,73,6,0.0,67.0
6147,6148,960,495,61,39,,ORD_960,Delivered,Mobile payment,19,46,27,0.0,19.0
6148,6149,960,495,61,39,,ORD_960,Delivered,Mobile payment,22,21,28,0.0,-7.0
6149,6150,960,495,61,39,,ORD_960,Delivered,Mobile payment,47,64,19,0.0,45.0
6150,6151,960,495,61,39,,ORD_960,Delivered,Mobile payment,21,98,14,0.0,84.0
6151,6152,960,495,61,39,,ORD_960,Delivered,Mobile payment,53,40,27,0.0,13.0
6152,6153,960,495,61,39,,ORD_960,Delivered,Mobile payment,95,73,1,0.0,72.0
6153,6154,960,495,61,39,,ORD_960,Delivered,Mobile payment,1,22,27,0.0,-5.0
6154,6155,960,495,61,39,,ORD_960,Delivered,Mobile payment,29,50,30,0.0,20.0
6155,6156,961,530,28,7,,ORD_961,Out for delivery,Credit card,59,21,13,0.0,8.0
6156,6157,961,530,28,7,,ORD_961,Out for delivery,Credit card,36,36,13,0.0,23.0
6157,6158,961,530,28,7,,ORD_961,Out for delivery,Credit card,93,80,8,0.0,72.0
6158,6159,961,530,28,7,,ORD_961,Out for delivery,Credit card,97,45,10,0.0,35.0
6159,6160,961,530,28,7,,ORD_961,Out for delivery,Credit card,73,39,29,0.0,10.0
6160,6161,961,530,28,7,,ORD_961,Out for delivery,Credit card,8,58,2,0.0,56.0
6161,6162,961,530,28,7,,ORD_961,Out for delivery,Credit card,38,92,11,0.0,81.0
6162,6163,961,530,28,7,,ORD_961,Out for delivery,Credit card,100,39,14,0.0,25.0
6163,6164,962,412,99,30,,ORD_962,Inbound,Electronic bank transfer,93,80,8,0.0,72.0
6164,6165,962,412,99,30,,ORD_962,Inbound,Electronic bank transfer,72,46,19,0.0,27.0
6165,6166,962,412,99,30,,ORD_962,Inbound,Electronic bank transfer,91,87,14,0.0,73.0
6166,6167,962,412,99,30,,ORD_962,Inbound,Electronic bank transfer,87,79,8,0.0,71.0
6167,6168,962,412,99,30,,ORD_962,Inbound,Electronic bank transfer,60,90,29,0.0,61.0
6168,6169,963,230,42,10,,ORD_963,Inbound,Electronic bank transfer,48,90,21,0.0,69.0
6169,6170,963,230,42,10,,ORD_963,Inbound,Electronic bank transfer,88,87,16,0.0,71.0
6170,6171,963,230,42,10,,ORD_963,Inbound,Electronic bank transfer,25,75,10,0.0,65.0
6171,6172,963,230,42,10,,ORD_963,Inbound,Electronic bank transfer,57,98,19,0.0,79.0
6172,6173,963,230,42,10,,ORD_963,Inbound,Electronic bank transfer,25,75,10,0.0,65.0
6173,6174,963,230,42,10,,ORD_963,Inbound,Electronic bank transfer,52,79,19,0.0,60.0
6174,6175,963,230,42,10,,ORD_963,Inbound,Electronic bank transfer,91,87,14,0.0,73.0
6175,6176,963,230,42,10,,ORD_963,Inbound,Electronic bank transfer,19,46,27,0.0,19.0
6176,6177,963,230,42,10,,ORD_963,Inbound,Electronic bank transfer,35,63,6,0.0,57.0
6177,6178,964,215,77,22,,ORD_964,Out for delivery,Debit card,9,95,25,0.0,70.0
6178,6179,964,215,77,22,,ORD_964,Out for delivery,Debit card,92,30,18,0.0,12.0
6179,6180,964,215,77,22,,ORD_964,Out for delivery,Debit card,70,35,3,0.0,32.0
6180,6181,965,232,64,46,,ORD_965,Shipment departed from the facility,Debit card,15,98,30,0.0,68.0
6181,6182,965,232,64,46,,ORD_965,Shipment departed from the facility,Debit card,38,92,11,0.0,81.0
6182,6183,965,232,64,46,,ORD_965,Shipment departed from the facility,Debit card,9,95,25,0.0,70.0
6183,6184,965,232,64,46,,ORD_965,Shipment departed from the facility,Debit card,38,92,11,0.0,81.0
6184,6185,965,232,64,46,,ORD_965,Shipment departed from the facility,Debit card,11,54,23,0.0,31.0
6185,6186,965,232,64,46,,ORD_965,Shipment departed from the facility,Debit card,27,48,15,0.0,33.0
6186,6187,965,232,64,46,,ORD_965,Shipment departed from the facility,Debit card,36,36,13,0.0,23.0
6187,6188,965,232,64,46,,ORD_965,Shipment departed from the facility,Debit card,14,96,4,0.0,92.0
6188,6189,966,319,12,16,5.0,ORD_966,In transit,Credit card,100,39,14,12.870000000000001,12.129999999999999
6189,6190,966,319,12,16,5.0,ORD_966,In transit,Credit card,16,93,11,30.69,51.31
6190,6191,966,319,12,16,5.0,ORD_966,In transit,Credit card,35,63,6,20.790000000000003,36.209999999999994
6191,6192,966,319,12,16,5.0,ORD_966,In transit,Credit card,50,47,4,15.510000000000002,27.49
6192,6193,966,319,12,16,5.0,ORD_966,In transit,Credit card,73,39,29,12.870000000000001,-2.870000000000001
6193,6194,966,319,12,16,5.0,ORD_966,In transit,Credit card,32,64,26,21.12,16.879999999999995
